,Run_0_CV_0,Run_0_CV_1,Run_0_CV_2,Run_0_CV_3,Run_0_CV_4,Run_1_CV_0,Run_1_CV_1,Run_1_CV_2,Run_1_CV_3,Run_1_CV_4,Run_2_CV_0,Run_2_CV_1,Run_2_CV_2,Run_2_CV_3,Run_2_CV_4,Run_3_CV_0,Run_3_CV_1,Run_3_CV_2,Run_3_CV_3,Run_3_CV_4,Run_4_CV_0,Run_4_CV_1,Run_4_CV_2,Run_4_CV_3,Run_4_CV_4
OTU_F_247,-0.061891776,-0.14982222,-0.11951917,0.06211853,-0.12265819,-0.0561148,-0.05727936,-0.04959259,-0.051665265,-0.076876305,-0.12079335,0.024327513,-0.110996336,0.026329022,-0.14893886,-0.105257265,-0.07550019,-0.07919745,-0.09187751,-0.0015889638,-0.086825,0.013519506,-0.11649906,-0.1383756,-0.051599286
OTU_F_30407,0.19401598,0.28935054,0.30413634,0.30392504,0.1809791,0.2881042,0.18621151,0.28818363,0.22927287,0.22898741,0.22818677,0.2458575,0.23736198,0.17550834,0.34450445,0.24573623,0.2859122,0.28231204,0.12460768,0.3006078,0.24408582,0.35602742,0.2154119,0.17872755,0.22413437
OTU_F_1551,-0.15770455,0.0064261234,-0.1097883,-0.20811479,-0.08536516,-0.15512481,-0.078015074,-0.03681334,-0.068349235,-0.15905866,-0.1115172,-0.18508954,-0.07305519,-0.18579972,-0.054887224,-0.12915635,-0.04189367,-0.19252115,-0.14200811,-0.038666956,-0.11579822,-0.19307701,-0.16936065,0.039559502,-0.18592231
OTU_F_31566,-0.06818546,-0.11857531,-0.025160158,0.04863388,-0.16721301,-0.02703799,-0.12747552,-0.07931403,-0.09982394,0.063262,-0.11188,-0.031806663,-0.12378689,-0.08809625,-0.02167681,-0.14981434,-0.103682876,0.16542494,-0.08124798,-0.055962812,-0.10353382,-0.002189932,-0.07110518,-0.03632965,-0.09896818
OTU_F_50870,0.055501983,-0.028961057,0.13988617,0.066092566,0.26495764,0.009638855,0.12428535,0.14566408,-0.033966888,0.13691479,0.10978816,-0.008136506,0.08412436,0.11640044,0.12445746,0.0059329984,-0.011362316,0.14444365,0.051434774,0.16855082,0.1596623,-0.010370143,0.07205492,0.108105704,0.14543027
OTU_F_30429,0.43718842,0.48760754,0.23403752,0.37465274,0.294392,0.38533336,0.31179848,0.39585906,0.3710556,0.4022244,0.3518751,0.35241297,0.44490567,0.28309348,0.3800579,0.36650038,0.3617753,0.4235864,0.36861244,0.27989182,0.36890286,0.395708,0.3529738,0.34228176,0.42634705
OTU_F_30942,-0.24287477,-0.20830163,-0.20063189,-0.21277912,-0.13663809,-0.2678643,-0.22873335,-0.20410207,-0.2173356,-0.11879116,-0.22256401,-0.18107755,-0.22142126,-0.19320962,-0.21832505,-0.21912295,-0.22982477,-0.2419279,-0.21860595,-0.1482263,-0.1619462,-0.2074388,-0.23421013,-0.23946494,-0.16304488
OTU_F_38555,0.26228046,0.28168574,0.17353621,0.23645669,0.22382,0.25065103,0.24456786,0.24027023,0.2249644,0.2730409,0.23716822,0.25713566,0.22154406,0.256078,0.27752534,0.26005235,0.27824163,0.27129248,0.25063577,0.15956417,0.26642466,0.21041386,0.26013625,0.2592074,0.2666514
OTU_F_30925,0.021113433,0.07530045,0.14229104,0.06268172,0.084889084,0.016663417,0.063746236,0.061361343,0.074799165,0.12109895,0.07777492,0.12974073,-0.01828075,0.048121613,0.048897073,0.0752674,0.12964584,0.08979203,0.008706883,-0.010417546,0.113910936,0.015636746,0.09755492,0.054986075,0.09326433
OTU_F_38826,-0.3530576,-0.23320676,-0.0930962,-0.37266445,-0.21635532,-0.29071006,-0.23427713,-0.3165108,-0.1379306,-0.29986176,-0.27040607,-0.24247995,-0.27674913,-0.21412823,-0.2572239,-0.40901437,-0.21616895,-0.11140424,-0.27727696,-0.2253546,-0.27370647,-0.3925099,-0.20732133,-0.17691633,-0.26380306
OTU_F_72950,0.22852376,0.2123003,0.28833884,0.093476415,0.25770772,0.12188742,0.24791154,0.1939264,0.270178,0.2167827,0.21625483,0.20089585,0.17431907,0.2248176,0.23338524,0.29036117,0.28533092,0.13517536,0.2534853,0.17675722,0.26824245,0.21784316,0.16381061,0.2577016,0.24164629
OTU_F_107945,0.20115782,0.14041139,0.15585044,0.08925945,0.23576127,0.21034771,0.17327239,0.19656919,0.0261061,0.13089247,0.1696595,0.051316556,0.30242035,0.24924673,0.108144,0.16159312,0.23092744,0.17523734,0.14648716,0.061580848,0.1888107,0.082362406,0.17114498,0.18525471,0.21893328
OTU_F_52191,0.477211,0.4139381,0.40256128,0.42633426,0.3843413,0.4408628,0.40462396,0.3947562,0.4091201,0.386633,0.40953305,0.4329161,0.40853792,0.44122645,0.4045479,0.42975882,0.39128003,0.41478732,0.33116245,0.38686812,0.42780828,0.3713749,0.42799863,0.4361098,0.42858708
OTU_F_136641,-0.09051993,0.06257832,-0.027273081,-0.08985147,0.0016921234,-0.09313352,0.028612342,0.0010921817,0.032643933,-0.070345774,-0.06285965,0.0015043014,0.023448957,-0.029314516,-0.011948619,0.07917472,-0.13303584,-0.017364848,-0.0390116,0.022702603,0.019547872,0.024355102,-0.04519556,-0.042917237,0.0008270883
OTU_F_129651,-0.13589229,-0.15111206,-0.09278099,-0.10522351,-0.032199353,-0.1275606,-0.07651008,-0.14030376,0.0076403464,-0.0716941,-0.08585668,-0.05289872,-0.089394614,-0.04924579,-0.16825835,-0.058761857,-0.0663656,-0.08701311,-0.072347194,-0.14559762,-0.09532359,-0.026039697,-0.08412096,-0.17367704,-0.124458596
OTU_F_151101,0.57414615,0.47773764,0.5068016,0.49509767,0.6112288,0.4413427,0.59621966,0.532375,0.53430337,0.5178664,0.5859206,0.5017265,0.46045387,0.61078566,0.504087,0.6682109,0.53198135,0.4807534,0.46966007,0.55141836,0.6520298,0.5856737,0.52052057,0.58409876,0.49591088
OTU_F_17467,0.24204512,0.24597162,0.22618838,0.10172264,0.28761676,0.24766187,0.2574464,0.3266169,0.17195785,0.14629298,0.21530707,0.06908429,0.16428147,0.34534034,0.2710059,0.25049552,0.20138241,0.13263088,0.23305762,0.2348144,0.22777824,0.20732057,0.15369487,0.22795132,0.30219448
OTU_F_1435,0.14246657,0.15284005,0.19653407,0.18831138,0.22592592,0.24212982,0.19345124,0.18548289,0.20470604,0.09321796,0.14408937,0.1385295,0.21005803,0.2055312,0.23672433,0.14998107,0.24238795,0.12793031,0.16983315,0.23139216,0.20840523,0.10035196,0.20430352,0.24074256,0.18096891
OTU_F_62992,0.23702653,0.17980063,0.160506,0.22043657,0.2241789,0.23710404,0.21810639,0.22175595,0.17253888,0.21500261,0.18145844,0.21456662,0.17924243,0.1957675,0.24181938,0.26469606,0.18067357,0.12898235,0.24209237,0.21790835,0.20134057,0.31422386,0.14601246,0.19309281,0.24082392
OTU_F_82508,0.6049689,0.5877673,0.58629465,0.60801166,0.4550872,0.51285595,0.601237,0.6346258,0.56582886,0.5338435,0.5999912,0.59782785,0.6001884,0.5702897,0.47008908,0.5909628,0.60291255,0.5487424,0.3968477,0.58016676,0.63918746,0.5038133,0.59730244,0.60408825,0.49407393
OTU_F_23990,0.3430838,0.2969255,0.2948006,0.32273617,0.19368462,0.3560742,0.2392567,0.23668091,0.3096766,0.21640399,0.16285147,0.33416873,0.353014,0.29708743,0.2685168,0.20257913,0.3110981,0.3177303,0.11746946,0.30872026,0.24867526,0.24177076,0.34698126,0.2625693,0.28767413
OTU_F_56880,-0.3994124,-0.35079998,-0.55810845,-0.33762065,-0.39730752,-0.33960322,-0.40387365,-0.458041,-0.25705075,-0.5100309,-0.37230757,-0.35866743,-0.3778462,-0.41628847,-0.40960675,-0.41000584,-0.45593277,-0.2980386,-0.46107593,-0.36917102,-0.42657092,-0.36551705,-0.48056826,-0.3989848,-0.34036243
OTU_F_30394,0.331573,0.4079523,0.2915509,0.37618825,0.41365126,0.26449907,0.44031817,0.3909608,0.38098982,0.39577127,0.37074575,0.37485075,0.32249925,0.49258676,0.35569656,0.4270497,0.3452584,0.43861893,0.35218328,0.28244144,0.37025976,0.33269218,0.43970764,0.4695331,0.3083379
OTU_F_30395,-0.1115086,-0.18687741,0.014258067,-0.17588165,-0.15440272,-0.18105,-0.19931048,-0.1399038,-0.022011496,-0.08203464,-0.0864329,-0.101388685,-0.13235088,-0.2329392,-0.17864278,-0.08719904,-0.06595724,-0.17269483,-0.16388398,-0.1824488,-0.12337355,-0.19795147,-0.042623494,-0.20688163,-0.095031016
OTU_F_30553,-0.15166546,-0.16983774,-0.13831885,-0.096465595,-0.147351,-0.1490872,-0.14646433,-0.1654631,-0.09434116,-0.1673553,-0.12067939,-0.16965926,-0.11930929,-0.15570877,-0.15060002,-0.08722159,-0.17081337,-0.15041083,-0.16408524,-0.14327276,-0.16615847,-0.103483066,-0.18516755,-0.13814141,-0.14393908
OTU_F_12349,-0.07532067,-0.20661788,-0.16951066,0.041097324,-0.19007762,-0.11348749,-0.1072326,-0.060046677,-0.1829194,-0.23009413,-0.17539792,-0.11001782,-0.020864315,-0.2984743,-0.122872286,-0.16659933,0.028741825,-0.12164851,-0.2594554,-0.17653938,-0.20372516,-0.14768098,0.08927094,-0.22839217,-0.18792523
OTU_F_130819,0.094082855,0.098301224,0.2800461,0.08899318,0.118368104,0.12063943,0.13556299,0.14869364,0.19480366,0.106873244,0.13582963,0.08385605,0.23527513,0.10920306,0.1330013,0.1746969,0.15313272,0.09993514,0.112951644,0.06898767,0.13502146,0.07903939,0.13664533,0.14718701,0.14022061
OTU_F_52656,-0.22997752,-0.09724005,-0.1362322,0.08655146,-0.20553307,-0.16461514,-0.25174978,-0.18052241,-0.07453135,-0.015078108,-0.117522135,-0.1020424,-0.24376884,-0.1830056,-0.08890556,-0.18510367,-0.19079985,-0.015589168,-0.15991531,-0.11374333,-0.19147986,-0.02340765,-0.20267671,-0.08230017,-0.2791364
OTU_F_122647,-0.008116314,-0.1986222,-0.16270214,-0.18186268,-0.18221863,-0.20864204,-0.22829607,0.1149164,-0.18912275,-0.2050367,-0.22570395,0.018460669,-0.19511068,-0.22890605,-0.16299878,-0.2131076,-0.1583019,-0.07661084,-0.20072927,-0.19684862,-0.21787073,-0.14219524,-0.02971863,-0.22375911,-0.1981736
OTU_F_108778,-0.048428822,-0.036809955,-0.055498127,-0.07878561,-0.110138,-0.02718433,-0.079725884,-0.10709812,-0.022187378,-0.099871956,-0.10403842,-0.10614506,-0.057106845,-0.122129284,-0.007368723,-0.09139566,-0.059294887,-0.061040457,-0.08591792,-0.054274146,-0.10496569,-0.079838164,0.0023961114,-0.05956023,-0.081107914
OTU_F_25850,0.45094657,0.4354948,0.3728893,0.38279295,0.34600225,0.50155014,0.47076103,0.36955827,0.42554286,0.25566742,0.3130249,0.23659198,0.44192266,0.51117706,0.46452874,0.42839727,0.4507419,0.38454148,0.45857927,0.4020124,0.44575498,0.06900981,0.44834176,0.522459,0.55171734
OTU_F_103950,-0.16771875,-0.16683958,-0.22597608,-0.15563416,-0.2494549,-0.22282486,-0.17898533,-0.2790519,-0.038901918,-0.19110744,-0.08701373,-0.29547048,-0.14012854,-0.26120785,-0.22890139,-0.20689651,-0.258203,-0.2699269,-0.13928121,-0.13404362,-0.15418419,-0.26217356,-0.19011553,-0.22405374,-0.10705933
OTU_F_52653,-0.05625742,0.008156355,-0.012492069,-0.0012152882,0.012156244,0.0041891723,0.05361078,0.02207394,-0.012197801,-0.04176118,0.015304961,-0.058842182,0.03364873,0.03638626,-0.036105495,-0.018568642,0.010809715,0.02565275,-0.097708635,0.046555556,0.05854665,0.0055001774,-0.068615764,-0.000750269,0.043211002
